entity,n-authors,n-revs,soc,robot-type
svchost/auth/testdata/.gitignore,1.0,2.0,2823.0,1
builtin/providers/openstack/resource_openstack_lb_member.go,1.0,2.0,20.0,0
examples/aws-networking/subnet/security_group.tf,1.0,2.0,169.0,0
docs/plugin-protocol/tfplugin5.2.proto,1.0,2.0,20.0,0
states/statefile/testdata/roundtrip/v4-simple.out.tfstate,1.0,2.0,110.0,0
plans/objchange/all_null.go,1.0,2.0,50.0,0
config/test-fixtures/dir-temporary-files/.hidden.tf,1.0,2.0,3180.0,2
backend/local/test-fixtures/destroy-with-ds/main.tf,1.0,2.0,2807.0,1
command/test-fixtures/push-no-upload/DOTgit/hooks/pre-applypatch.sample,1.0,2.0,83.0,0
command/test-fixtures/push-no-upload/DOTgit/HEAD,1.0,2.0,83.0,0
configs/configschema/doc.go,1.0,2.0,336.0,0
plans/changes_state.go,1.0,2.0,35.0,0
plugin/getter/get.go,1.0,2.0,19.0,0
terraform/testdata/transform-cbd-destroy-edge-both-count/main.tf,1.0,2.0,10.0,0
builtin/providers/openstack/resource_openstack_compute_keypair.go,1.0,2.0,21.0,0
builtin/providers/azure/resource_azure_network.go,1.0,2.0,22.0,0
providers/doc.go,1.0,2.0,35.0,0
tools/terraform-bundle/e2etest/test-fixtures/empty/terraform-bundle.hcl,1.0,2.0,2807.0,1
examples/azure-vm-simple-linux/deploy.mac.sh,1.0,2.0,16.0,0
internal/modsdir/manifest.go,1.0,2.0,54.0,0
plans/planfile/testdata/test-config/.terraform/modules/child_a/child_a.tf,1.0,2.0,85.0,0
builtin/providers/librato/common.go,1.0,2.0,0.0,0
command/test-fixtures/push-no-upload-2/DOTgit/description,1.0,2.0,77.0,0
terraform/test-fixtures/diff-computed/main.tf,1.0,2.0,13.0,0
command/test-fixtures/push-no-upload-2/DOTgit/objects/d9/1d31d1722127534e4aef247ae651a75122d1be,1.0,2.0,77.0,0
terraform/eval_literal.go,1.0,2.0,33.0,0
builtin/providers/openstack/resource_openstack_compute_secgroup.go,1.0,2.0,23.0,0
configs/configupgrade/test-fixtures/valid/indexed-splat/want/indexed-splat.tf,1.0,2.0,2808.0,1
command/test-fixtures/push-no-upload/DOTterraform/modules/4e5bca89732a7fb77c3aa08aafa029b1/main.tf,1.0,2.0,83.0,0
docs/README.md,1.0,2.0,6.0,0
states/statemgr/transient.go,1.0,2.0,70.0,0
terraform/test-fixtures/diff-nil/main.tf,1.0,2.0,12.0,0
config/lang/transform_fixed.go,1.0,2.0,44.0,0
builtin/providers/datadog/resource_helpers.go,1.0,2.0,21.0,0
config/test-fixtures/resource_graph_cycle.tf,1.0,2.0,0.0,0
command/test-fixtures/push-no-upload/DOTgit/index,1.0,2.0,83.0,0
backend/remote/test-fixtures/plan-with-working-directory/terraform/output.log,1.0,2.0,22.0,0
examples/aws-networking/subnet/numbering.tf,1.0,2.0,169.0,0
states/statefile/testdata/roundtrip/v4-simple.in.tfstate,1.0,2.0,110.0,0
examples/azure-vnet-two-subnets/.gitignore,1.0,2.0,18.0,0
command/test-fixtures/push-no-upload/DOTgit/hooks/prepare-commit-msg.sample,1.0,2.0,83.0,0
command/cliconfig/config_windows.go,1.0,2.0,41.0,0
registry/response/module_versions.go,1.0,2.0,11.0,0
plans/objchange/doc.go,1.0,2.0,16.0,0
plugin/server_old.go,1.0,2.0,15.0,0
projects/projectlang/eval_static.go,1.0,2.0,19.0,0
flatmap/flatten.go,1.0,2.0,8.0,0
backend/remote-state/inmem/client.go,1.0,2.0,0.0,0
config/module/test-fixtures/implicit-grandparent-providers/child/grandchild/main.tf,1.0,2.0,15.0,0
config/module/detect_bitbucket.go,1.0,2.0,26.0,0
experiments/doc.go,1.0,2.0,25.0,0
examples/aws-networking/.gitignore,1.0,2.0,169.0,0
backend/remote/test-fixtures/apply/policy-passed.log,1.0,2.0,35.0,0
config/lang/ast/arithmetic.go,1.0,2.0,53.0,0
builtin/providers/aws/data_source_aws_s3_object.go,1.0,2.0,0.0,0
command/test-fixtures/push-no-upload-2/main.tf,1.0,2.0,83.0,0
lang/funcs/testdata/hello.txt,1.0,2.0,50.0,0
examples/aws-networking/region/vpc.tf,1.0,2.0,169.0,0
configs/doc.go,1.0,2.0,0.0,0
command/test-fixtures/push-no-upload/DOTgit/objects/3f/a8c86b7b040e9ecdc9239dee660fcd2589bc94,1.0,2.0,83.0,0
scripts/gogetcookie.sh.enc,1.0,2.0,0.0,0
states/statefile/diagnostics.go,1.0,2.0,110.0,0
registry/response/provider.go,1.0,2.0,28.0,0
states/statefile/testdata/roundtrip/v4-modules.out.tfstate,1.0,2.0,15.0,0
builtin/providers/pagerduty/data_source_on_call.go,1.0,2.0,18.0,0
internal/init/getter.go,1.0,2.0,56.0,0
builtin/bins/provider-dnsmadeeasy/main.go,1.0,2.0,21.0,0
tools/terraform-bundle/config.go,1.0,2.0,6.0,0
backend/local/test-fixtures/plan-cbd/main.tf,1.0,2.0,2807.0,1
command/test-fixtures/push-no-upload/DOTgit/description,1.0,2.0,83.0,0
backend/remote-state/oss/backend_state.go,1.0,2.0,31.0,0
examples/aws-networking/region/security_group.tf,1.0,2.0,169.0,0
command/test-fixtures/push-no-upload/DOTgit/hooks/pre-commit.sample,1.0,2.0,83.0,0
terraform/testdata/plan-for-each-unknown-value/main.tf,1.0,2.0,6.0,0
rpc/ui_input.go,1.0,2.0,36.0,0
experiments/set.go,1.0,2.0,25.0,0
command/test-fixtures/providers-schema/output.json,1.0,2.0,26.0,0
examples/azure-vm-simple-linux-managed-disk/after_deploy.sh,1.0,2.0,21.0,0
experiments/errors.go,1.0,2.0,25.0,0
config/module/test-fixtures/basic-git,1.0,2.0,0.0,0
builtin/providers/datadog/resource_datadog_outlier_alert.go,1.0,2.0,21.0,0
examples/azure-vm-simple-linux-managed-disk/after_deploy.ci.sh,1.0,2.0,8.0,0
grep,1.0,2.0,0.0,0
builtin/providers/heroku2/resource_heroku_addon.go,1.0,2.0,22.0,0
terraform/testdata/transform-cbd-destroy-edge-count/main.tf,1.0,2.0,10.0,0
config/lang/token.go,1.0,2.0,55.0,0
states/statefile/testdata/roundtrip/v4-foreach.out.tfstate,1.0,2.0,15.0,0
states/statemgr/plan.go,1.0,2.0,1025.0,0
builtin/providers/heroku2/resource_provider.go,1.0,2.0,22.0,0
command/e2etest/test-fixtures/plugin-cache/cache/os_arch/terraform-provider-template_v0.1.0_x4,1.0,2.0,10.0,0
terraform/ui_output_prefix.go,1.0,2.0,9.0,0
internal/init/module_install_hooks.go,1.0,2.0,56.0,0
addrs/provider_type.go,1.0,2.0,20.0,0
terraform/testdata/transform-destroy-cbd-edge-basic/main.tf,1.0,2.0,10.0,0
config/module/test-fixtures/implicit-parent-providers/main.tf,1.0,2.0,15.0,0
helper/README.md,1.0,2.0,91.0,0
command/test-fixtures/push-no-upload-2/DOTgit/hooks/prepare-commit-msg.sample,1.0,2.0,77.0,0
projects/projectlang/graph.go,1.0,2.0,20.0,0
command/test-fixtures/diff/main.tf,1.0,2.0,6.0,0
terraform/transform_resource_refresh_plannable.go,1.0,2.0,0.0,0
command/test-fixtures/push-no-upload/DOTgit/hooks/pre-push.sample,1.0,2.0,83.0,0
builtin/providers/openstack/resource_openstack_lb_vip.go,1.0,2.0,20.0,0
command/test-fixtures/push-no-upload/DOTgit/objects/e5/c3215bf2e20a6963527249c44b789547ac5b8a,1.0,2.0,83.0,0
configs/configload/source_addr.go,1.0,2.0,22.0,0
repl/testdata/config-fixture/repl_test.tf,1.0,2.0,8.0,0
command/test-fixtures/push-no-upload/DOTgit/COMMIT_EDITMSG,1.0,2.0,83.0,0
helper/plugin/doc.go,1.0,2.0,40.0,0
configs/configschema/empty_value.go,1.0,2.0,50.0,0
internal/earlyconfig/config_build.go,1.0,2.0,54.0,0
tfdiags/simple_warning.go,1.0,2.0,13.0,0
command/test-fixtures/push-no-upload-2/DOTgit/objects/ac/cd15f3424d1d4b83da634f608d89736b20c6a0,1.0,2.0,77.0,0
deploy.sh,1.0,2.0,0.0,0
experiments/experiment.go,1.0,2.0,25.0,0
command/test-fixtures/push-no-upload/DOTgit/hooks/commit-msg.sample,1.0,2.0,83.0,0
command/test-fixtures/push-no-upload/DOTgit/objects/26/51626363b583e7f9a6482c58d8bf844de0c2a5,1.0,2.0,83.0,0
examples/aws-networking/region/subnets.tf,1.0,2.0,169.0,0
internal/initwd/from_module.go,1.0,2.0,68.0,0
plans/planfile/writer.go,1.0,2.0,85.0,0
builtin/providers/heroku2/config.go,1.0,2.0,22.0,0
command/test-fixtures/push-no-upload/DOTterraform/modules/0aec430d87a09fa44453780d5bb00156/main.tf,1.0,2.0,55.0,0
config/module/test-fixtures/basic-parent-providers/main.tf,1.0,2.0,14.0,0
states/statefile/testdata/roundtrip/v4-foreach.in.tfstate,1.0,2.0,15.0,0
states/statefile/version1_upgrade.go,1.0,2.0,110.0,0
configs/test-fixtures/invalid-files/variable-type-quoted.tf,1.0,2.0,19.0,0
tfdiags/rpc_friendly.go,1.0,2.0,7.0,0
addrs/output_value.go,1.0,2.0,55.0,0
diff/lazy_resource_map.go,1.0,2.0,17.0,0
command/test-fixtures/push-no-upload-2/DOTgit/logs/refs/heads/master,1.0,2.0,77.0,0
internal/init/inode.go,1.0,2.0,56.0,0
terraform/transform_attach_config.go,1.0,2.0,8.0,0
command/test-fixtures/push-no-upload-2/DOTgit/hooks/pre-rebase.sample,1.0,2.0,77.0,0
builtin/providers/openstack/resource_compute_secgroup.go,1.0,2.0,0.0,0
examples/aws-networking/subnet/variables.tf,1.0,2.0,169.0,0
states/statefile/doc.go,1.0,2.0,110.0,0
examples/azure-vm-simple-linux-managed-disk/deploy.sh,1.0,2.0,21.0,0
plans/objchange/lcs.go,1.0,2.0,0.0,0
examples/aws-networking/README.md,1.0,2.0,169.0,0
terraform/transform_module_destroy_old.go,1.0,2.0,7.0,0
terraform/testdata/apply-module-replace-cycle/mod2/main.tf,1.0,2.0,9.0,0
internal/init/module_install.go,1.0,2.0,56.0,0
helper/signalwrapper/wrapper.go,1.0,2.0,0.0,0
states/statemgr/persistent.go,1.0,2.0,70.0,0
builtin/providers/aws/resource_aws_autoscaling_metrics_collection.go,1.0,2.0,9.0,0
provisioners/factory.go,1.0,2.0,0.0,0
plans/planfile/reader.go,1.0,2.0,85.0,0
helper/variables/parse.go,1.0,2.0,0.0,0
internal/init/doc.go,1.0,2.0,50.0,0
builtin/providers/datadog/resource_datadog_service_check.go,1.0,2.0,21.0,0
command/jsonstate/expression.go,1.0,2.0,15.0,0
config/module/test-fixtures/implicit-grandparent-providers/main.tf,1.0,2.0,15.0,0
command/test-fixtures/push-no-upload-2/DOTterraform/modules/0aec430d87a09fa44453780d5bb00156/main.tf,1.0,2.0,83.0,0
plans/planfile/config_snapshot.go,1.0,2.0,85.0,0
config/lang/parse.go,1.0,2.0,55.0,0
repl/testdata/config-fixture/child/empty.tf,1.0,2.0,8.0,0
command/test-fixtures/push-no-upload/DOTgit/hooks/applypatch-msg.sample,1.0,2.0,83.0,0
builtin/providers/digitalocean/datasource_digitaloceal_image.go,1.0,2.0,0.0,0
command/test-fixtures/push-no-upload-2/DOTgit/hooks/post-update.sample,1.0,2.0,77.0,0
examples/aws-networking/region/numbering.tf,1.0,2.0,169.0,0
depgraph2/graph.go,1.0,2.0,6.0,0
builtin/providers/datadog/test_helpers.go,1.0,2.0,21.0,0
builtin/providers/test/resource_import_other.go,1.0,2.0,7.0,0
builtin/providers/azurerm/resource_arm_security_group.go,1.0,2.0,6.0,0
examples/aws-networking/numbering/variables.tf,1.0,2.0,169.0,0
builtin/providers/aws/resource_aws_elb_load_balancer_policy.go,1.0,2.0,18.0,0
terraform/testdata/apply-module-replace-cycle/mod1/main.tf,1.0,2.0,9.0,0
configs/testdata/invalid-modules/data-for_each-without-experiment/for_each.tf,1.0,2.0,25.0,0
states/statefile/testdata/roundtrip/v4-modules.in.tfstate,1.0,2.0,15.0,0
addrs/targetable.go,1.0,2.0,55.0,0
states/statefile/version2_upgrade.go,1.0,2.0,110.0,0
states/state_equal.go,1.0,2.0,65.0,0
terraform/test-fixtures/apply-provider-alias-missing/main.tf,1.0,2.0,9.0,0
tools/terraform-bundle/e2etest/test-fixtures/many-providers/terraform-bundle.hcl,1.0,2.0,2807.0,1
config/module/test-fixtures/basic-parent-providers/c/c.tf,1.0,2.0,14.0,0
command/testdata/import-provider-mismatch/main.tf,1.0,2.0,0.0,0
builtin/providers/aws/refresh.go,1.0,2.0,10.0,0
command/test-fixtures/push-no-upload/DOTgit/hooks/pre-rebase.sample,1.0,2.0,83.0,0
plugin/proto/generate.sh,1.0,2.0,31.0,0
deps/x0-6-10.json,1.0,2.0,0.0,0
states/statemgr/testing.go,1.0,2.0,70.0,0
tfdiags/source_range.go,1.0,2.0,8.0,0
command/test-fixtures/push-no-upload/DOTgit/logs/HEAD,1.0,2.0,83.0,0
command/test-fixtures/show-json/modules/modules.json,1.0,2.0,16.0,0
command/test-fixtures/push-no-upload/DOTgit/hooks/update.sample,1.0,2.0,83.0,0
providers/addressed_types.go,1.0,2.0,40.0,0
command/test-fixtures/push-no-upload-2/DOTgit/refs/heads/master,1.0,2.0,77.0,0
builtin/providers/aws/resource_aws_kinesis_firehose_stream.go,1.0,2.0,0.0,0
terraform/test-fixtures/apply-destroy-cross-providers/child/main.tf,1.0,2.0,2806.0,1
configs/parser_values.go,1.0,2.0,126.0,0
lang/funcs/testdata/icon.png,1.0,2.0,50.0,0
backend/remote/test-fixtures/plan-scaleout/main.tf,1.0,2.0,35.0,0
builtin/provisioners/chef-client/test-fixtures/validator.pem,1.0,2.0,23.0,0
scripts/docker-release/hooks/build,1.0,2.0,9.0,0
command/testdata/login-oauth-server/oauthserver.go,1.0,2.0,0.0,0
states/statefile/testdata/roundtrip/v1-simple.in.tfstate,1.0,2.0,110.0,0
config/module/test-fixtures/implicit-grandparent-providers/child/main.tf,1.0,2.0,15.0,0
examples/aws-networking/regions.tf,1.0,2.0,169.0,0
projects/projectlang/references.go,1.0,2.0,13.0,0
command/lock.go,1.0,2.0,7.0,0
builtin/providers/azure/resource_disk.go,1.0,2.0,22.0,0
plans/planfile/testdata/test-config/.terraform/modules/child_a/child_c/child_c.tf,1.0,2.0,85.0,0
builtin/providers/heroku2/resources.go,1.0,2.0,22.0,0
projects/projectconfigs/projectconfigs.go,1.0,2.0,9.0,0
examples/aws-networking/region/variables.tf,1.0,2.0,169.0,0
configs/configschema/none_required.go,1.0,2.0,336.0,0
builtin/providers/postgresql/resource_postgresql_schema_policy.go,1.0,2.0,6.0,0
states/statemgr/statemgr_fake.go,1.0,2.0,70.0,0
plans/doc.go,1.0,2.0,35.0,0
terraform/test-fixtures/diff-provider-init/main.tf,1.0,2.0,12.0,0
command/test-fixtures/push-no-upload-2/DOTgit/index,1.0,2.0,77.0,0
examples/101-vm-simple-linux/.travis.yml,1.0,2.0,0.0,0
internal/init/copy_dir.go,1.0,2.0,56.0,0
builtin/providers/heroku2/resource_heroku_domain.go,1.0,2.0,22.0,0
backend/remote-state/oss/client.go,1.0,2.0,31.0,0
command/test-fixtures/providers-schema/provider.tf,1.0,2.0,26.0,0
terraform/testdata/apply-module-replace-cycle/main.tf,1.0,2.0,9.0,0
plans/planfile/testdata/test-config/.terraform/modules/child_b/child_b.tf,1.0,2.0,85.0,0
builtin/providers/aws/resource_aws_elb_load_balancer_listener_policy.go,1.0,2.0,18.0,0
internal/initwd/testing.go,1.0,2.0,68.0,0
states/statemgr/transient_inmem.go,1.0,2.0,70.0,0
builtin/providers/postgresql/validators.go,1.0,2.0,0.0,0
builtin/providers/heroku2/resource_heroku_app.go,1.0,2.0,22.0,0
builtin/providers/test/resource_list_set.go,1.0,2.0,0.0,0
config/lang/ast/scope.go,1.0,2.0,56.0,0
terraform/testdata/graph-builder-apply-orphan-update/main.tf,1.0,2.0,0.0,0
states/output_value.go,1.0,2.0,65.0,0
terraform/graph2.go,1.0,2.0,7.0,0
testharness/subject.go,1.0,2.0,7.0,0
command/testdata/import-provider-datasource/main.tf,1.0,2.0,0.0,0
terraform/graph_deps.go,1.0,2.0,10.0,0
command/test-fixtures/push-no-upload-2/DOTgit/hooks/pre-push.sample,1.0,2.0,77.0,0
examples/aws-networking/region/outputs.tf,1.0,2.0,169.0,0
command/test-fixtures/push-no-upload-2/DOTgit/logs/HEAD,1.0,2.0,77.0,0
command/test-fixtures/push-no-upload-2/DOTgit/objects/1c/99dc138aa275b2577bc6d9d2c7b185aeeb27ad,1.0,2.0,77.0,0
command/test-fixtures/push-no-upload-2/DOTgit/objects/1f/4379fc58839e6cdfd193d8a5333fee1f33d522,1.0,2.0,77.0,0
command/test-fixtures/push-no-upload/.gitignore,1.0,2.0,83.0,0
rpc/error.go,1.0,2.0,33.0,0
examples/aws-networking/subnet/outputs.tf,1.0,2.0,169.0,0
builtin/provisioners/habitat/linux_provisioner.go,1.0,2.0,6.0,0
helper/wrappedreadline/wrappedreadline_unix.go,1.0,2.0,8.0,0
builtin/providers/openstack/resource_openstack_compute_secgrouprule.go,1.0,2.0,23.0,0
builtin/providers/aws/data_source_aws_elb_account_id.go,1.0,2.0,6.0,0
configs/configupgrade/test-fixtures/valid/indexed-splat/input/indexed-splat.tf,1.0,2.0,2808.0,1
backend/remote/test-fixtures/plan/output.log,1.0,2.0,50.0,0
command/test-fixtures/push-no-upload/DOTgit/info/exclude,1.0,2.0,83.0,0
registry/response/provider_list.go,1.0,2.0,28.0,0
builtin/providers/openstack/resource_openstack_lb_pool.go,1.0,2.0,20.0,0
builtin/providers/heroku2/resource_heroku_drain.go,1.0,2.0,22.0,0
command/test-fixtures/push-no-upload-2/DOTgit/COMMIT_EDITMSG,1.0,2.0,77.0,0
states/statefile/version3.go,1.0,2.0,110.0,0
registry/response/module.go,1.0,2.0,11.0,0
command/test-fixtures/push-no-upload/DOTgit/refs/heads/master,1.0,2.0,83.0,0
config/module/test-fixtures/implicit-parent-providers/child/main.tf,1.0,2.0,15.0,0
builtin/provisioners/chef/winrm_provisioner.go,1.0,2.0,25.0,0
command/test-fixtures/push-no-upload-2/child/main.tf,1.0,2.0,83.0,0
terraform/eval_diff_deposed.go,1.0,2.0,8.0,0
configs/configupgrade/test-fixtures/valid/indexed-splat/want/versions.tf,1.0,2.0,2808.0,1
builtin/providers/openstack/resource_openstack_lb_monitor.go,1.0,2.0,20.0,0
builtin/providers/aws/resource_aws_elb_load_balancer_backend_server_policy.go,1.0,2.0,18.0,0
command/test-fixtures/push-no-upload-2/DOTgit/HEAD,1.0,2.0,77.0,0
command/test-fixtures/push-no-upload/DOTgit/logs/refs/heads/master,1.0,2.0,83.0,0
examples/azure-vm-simple-linux/cleanup.sh,1.0,2.0,0.0,0
terraform/multi_error.go,1.0,2.0,15.0,0
command/test-fixtures/push-no-upload-2/DOTgit/hooks/applypatch-msg.sample,1.0,2.0,77.0,0
command/test-fixtures/push-no-upload-2/DOTgit/config,1.0,2.0,77.0,0
command/test-fixtures/push-no-upload/DOTgit/hooks/post-update.sample,1.0,2.0,83.0,0
builtin/providers/test/resource_state_func.go,1.0,2.0,0.0,0
states/statemgr/testdata/lockstate.go,1.0,2.0,70.0,0
configs/testdata/experiments/resource-for_each-with-experiment/for_each.tf,1.0,2.0,25.0,0
examples/aws-sqs/main.tf,1.0,2.0,0.0,0
states/statefile/version1.go,1.0,2.0,110.0,0
command/test-fixtures/push-no-upload-2/DOTgit/info/exclude,1.0,2.0,77.0,0
command/cliconfig/config_unix.go,1.0,2.0,41.0,0
builtin/providers/aws/resource_aws_elb_attachment.go,1.0,2.0,2326.0,1
plans/planfile/testdata/test-config/.terraform/modules/modules.json,1.0,2.0,85.0,0
plans/planfile/doc.go,1.0,2.0,85.0,0
command/test-fixtures/validate-invalid/missing_defined_var/main.tf,1.0,2.0,2806.0,1
states/statefile/version0.go,1.0,2.0,110.0,0
command/test-fixtures/push-no-upload-2/DOTgit/hooks/pre-commit.sample,1.0,2.0,77.0,0
builtin/providers/openstack/resource_compute_secgrouprule.go,1.0,2.0,0.0,0
terraform/testdata/plan-for-each-expression/main.tf,1.0,2.0,9.0,0
examples/aws-sqs/variables.tf,1.0,2.0,0.0,0
moduledeps/doc.go,1.0,1.0,0.0,0
configs/testdata/invalid-files/version-variable.tf,1.0,1.0,2804.0,1
builtin/providers/test/resource_force_new.go,1.0,1.0,0.0,0
command/testdata/init-backend-config-file/input.config,1.0,1.0,2804.0,1
lang/testdata/functions-test/subdirectory/hello.txt,1.0,1.0,0.0,0
configs/configupgrade/testdata/valid/heredoc-standard/want/heredoc.tf,1.0,1.0,2804.0,1
configs/hcl2shim/flatmap.go,1.0,1.0,60.0,0
command/testdata/state-push-serial-older/.terraform/terraform.tfstate,1.0,1.0,2804.0,1
backend/remote/testdata/plan-policy-hard-failed/main.tf,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/argument-commas/want/argument-commas.tf,1.0,1.0,2804.0,1
internal/initwd/testdata/local-module-error/child_a/main.tf,1.0,1.0,2804.0,1
configs/testdata/valid-modules/override-dynamic-block-override/base.tf,1.0,1.0,2804.0,1
projects/projectconfigs/testdata/subdirs/sub/placeholder.tf,1.0,1.0,0.0,0
digraph/basic.go,1.0,1.0,12.0,0
command/testdata/import-provider-remote-state/main.tf,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/depends-on/want/versions.tf,1.0,1.0,2804.0,1
command/testdata/init-012upgrade/main.tf,1.0,1.0,2804.0,1
internal/initwd/testdata/registry-modules/.gitignore,1.0,1.0,2804.0,1
command/testdata/backend-change-single-to-single/local-state.tfstate,1.0,1.0,2804.0,1
command/e2etest/testdata/empty/.exists,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/invalid-resource-name/input/resource.tf,1.0,1.0,2804.0,1
helper/slowmessage/slowmessage.go,1.0,1.0,0.0,0
configs/testdata/invalid-files/resource-lifecycle-badbool.tf,1.0,1.0,2804.0,1
digraph/util.go,1.0,1.0,12.0,0
command/testdata/push-no-upload/main.tf,1.0,1.0,2804.0,1
.github/ISSUE_TEMPLATE/bug_report.md,1.0,1.0,0.0,0
configs/configupgrade/testdata/valid/map-attr-as-block/want/map-attr-as-block.tf,1.0,1.0,2804.0,1
backend/remote/testdata/plan-policy-soft-failed/main.tf,1.0,1.0,2804.0,1
helper/variables/flag_file.go,1.0,1.0,7.0,0
internal/initwd/version_required.go,1.0,1.0,18.0,0
configs/configupgrade/testdata/valid/noop/want/providers.tf,1.0,1.0,2804.0,1
command/testdata/import-provider-var-file/blah.tfvars,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/number-literals/want/number-literals.tf,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/relative-module-source/want/module/main.tf,1.0,1.0,2804.0,1
lang/funcs/testdata/hello.tmpl,1.0,1.0,7.0,0
projects/projectconfigs/testdata/context/.terraform-project.hcl,1.0,1.0,0.0,0
backend/remote/testdata/apply-no-changes/policy.log,1.0,1.0,2804.0,1
command/testdata/backend-plan-local-mismatch-lineage/main.tf,1.0,1.0,2804.0,1
configs/testdata/warning-files/redundant_interp.tf,1.0,1.0,7.0,0
command/langserver.go,1.0,1.0,0.0,0
configs/configload/testdata/add-version-constraint/add-version-constraint.tf,1.0,1.0,2804.0,1
command/testdata/backend-unchanged/.terraform/terraform.tfstate,1.0,1.0,2804.0,1
configs/testdata/valid-files/required-version.tf,1.0,1.0,2804.0,1
command/testdata/state-list-backend-custom/local-state.tfstate,1.0,1.0,2804.0,1
command/testdata/state-push-serial-older/local-state.tfstate,1.0,1.0,2804.0,1
command/testdata/backend-change-multi-to-single/main.tf,1.0,1.0,2804.0,1
command/testdata/import-provider/main.tf,1.0,1.0,2804.0,1
terraform/testdata/apply-targeted-resource-orphan-module/main.tf,1.0,1.0,0.0,0
terraform/testdata/provider-meta-unset/main.tf,1.0,1.0,0.0,0
examples/azure-vm-simple-linux/terraform.tfvars,1.0,1.0,16.0,0
command/testdata/state-pull-backend/local-state.tfstate,1.0,1.0,2804.0,1
internal/modsdir/paths.go,1.0,1.0,0.0,0
configs/configupgrade/testdata/valid/noop/want/variables.tf,1.0,1.0,2804.0,1
internal/earlyconfig/doc.go,1.0,1.0,0.0,0
configs/hcl2shim/paths.go,1.0,1.0,60.0,0
configs/configupgrade/testdata/valid/traversals/want/versions.tf,1.0,1.0,2804.0,1
lang/langserver/config.go,1.0,1.0,0.0,0
command/testdata/import-provider-var-default/terraform.tfvars,1.0,1.0,2804.0,1
digraph/tarjan.go,1.0,1.0,12.0,0
command/testdata/backend-change-multi-to-no-default-with-default/terraform.tfstate.d/env2/terraform.tfstate,1.0,1.0,2804.0,1
internal/jsonrpc2/jsonrpc2.go,1.0,1.0,19.0,0
configs/configupgrade/testdata/valid/provisioner/input/provisioner.tf,1.0,1.0,2804.0,1
configs/testdata/invalid-modules/override-variable-causes-bad-default/override.tf,1.0,1.0,2804.0,1
command/testdata/backend-plan-backend-empty-config/main.tf,1.0,1.0,2804.0,1
command/testdata/backend-change-multi-to-no-default-without-default/terraform.tfstate.d/env2/terraform.tfstate,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/argument-commas/input/argument-commas.tf,1.0,1.0,2804.0,1
internal/initwd/testdata/local-module-symlink/child_a/child_b/child_b.tf,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/noop/input/outputs.tf,1.0,1.0,2804.0,1
backend/remote/testdata/plan-no-changes/policy.log,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/funcs-replaced/input/funcs-replaced.tf,1.0,1.0,2804.0,1
configs/configload/testdata/empty/.gitignore,1.0,1.0,2804.0,1
backend/local/testdata/apply-error/main.tf,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/nested-exprs-in-hcl/want/versions.tf,1.0,1.0,2804.0,1
scripts/docker-release/releases_public_key,1.0,1.0,0.0,0
command/testdata/refresh-var/main.tf,1.0,1.0,2804.0,1
command/testdata/apply-plan-no-module/main.tf,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/relative-module-source/input/module/main.tf,1.0,1.0,2804.0,1
command/testdata/push-input/main.tf,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/number-literals/want/versions.tf,1.0,1.0,2804.0,1
internal/initwd/testdata/local-module-symlink/modules/child_a,1.0,1.0,2804.0,1
lang/funcs/conversion.go,1.0,1.0,0.0,0
command/testdata/init-check-required-version/main.tf,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/number-literals/input/number-literals.tf,1.0,1.0,2804.0,1
scripts/debug-terraform,1.0,1.0,0.0,0
scripts/protobuf-check.sh,1.0,1.0,0.0,0
command/testdata/state-push-good/replace.tfstate,1.0,1.0,2804.0,1
command/testdata/backend-change-single-to-single/.terraform/terraform.tfstate,1.0,1.0,2804.0,1
internal/initwd/module_install_hooks.go,1.0,1.0,50.0,0
projects/projectconfigs/testdata/locals/.terraform-project.hcl,1.0,1.0,0.0,0
configs/configupgrade/testdata/valid/heredoc-sameline/input/heredoc.tf,1.0,1.0,2804.0,1
backend/remote/testdata/apply-with-error/plan.log,1.0,1.0,2804.0,1
backend/remote/testdata/apply-variables/apply.log,1.0,1.0,2804.0,1
internal/initwd/inode_windows.go,1.0,1.0,50.0,0
command/testdata/backend-unset/local-state.tfstate,1.0,1.0,2804.0,1
configs/testdata/invalid-files/data-resource-lifecycle.tf,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/block-as-list-dynamic/want/block-as-list-dynamic.tf,1.0,1.0,2804.0,1
builtin/provisioners/remote-exec/testdata/script1.sh,1.0,1.0,2804.0,1
configs/configupgrade/testdata/valid/module-source/want/main.tf,1.0,1.0,2804.0,1
